failedLaunches,failedLaunches,"ALV_X-1 | failedLaunches | ""1""^^xsd:nonNegativeInteger"
shipLaunch,shipLaunch,"American_submarine_NR-1 | shipLaunch | ""1969-01-25""^^xsd:date"
demonym,demonym,United_States | demonym | Americans
headquarter,headquarter,Guiana_Space_Centre | headquarter | French_Guiana
shipBeam,shipBeam,"ARA_Veinticinco_de_Mayo_(V-2) | shipBeam | ""24.4""^^xsd:double"
partial,partialFailures,Ariane_5 | partial | 2
shipBuilder,builder,Aleksey_Chirikov_(icebreaker) | shipBuilder | Helsinki
keyPerson,keyPerson,Caterpillar_Inc. | keyPerson | Douglas_R._Oberhelman
powertype,powerType,ALCO_RS-3 | powertype | Diesel-electric_transmission
layout,layout,"Acura_TLX | layout | ""front-wheel drive / all-wheel drive""@en"
builddate,buildDate,"ALCO_RS-3 | builddate | ""May 1950 &ndash; August 1956""@en"
shipCompleted,completionDate,"A-Rosa_Luna | shipCompleted | ""2005-04-06""^^xsd:date"
modelYears,modelYears,AMC_Matador | modelYears | 1971
MeanOfTransportation/length,length,"A-Rosa_Luna | MeanOfTransportation/length | ""125800.0""^^<http://dbpedia.org/datatype/millimetre>"
employer,employer,Richard_A._Teague | employer | General_Motors
cylindercount,cylinderCount,ALCO_RS-3 | cylindercount | 12
ethnicGroup,ethnicGroup,United_States | ethnicGroup | Native_Americans_in_the_United_States
shipOrdered,shipOrdered,"A-Rosa_Luna | shipOrdered | ""2004-01-22""^^xsd:date"
totalproduction,totalProduction,ALCO_RS-3 | totalproduction | 1418
predecessor,predecessor,DeSoto_Custom | predecessor | DeSoto_Airstream
division,division,Audi | division | Audi_e-tron
shipName,,"ARA_Veinticinco_de_Mayo_(V-2) | shipName | ""Veinticinco de Mayo""@en"
fate,fate,American_Motors | fate | Chrysler
MeanOfTransportation/diameter,diameter,"ALV_X-1 | MeanOfTransportation/diameter | ""1.524""^^<http://dbpedia.org/datatype/metre>"
aka,alternativeName,"1955_Dodge | aka | ""Dodge Coronet""@en"
topSpeed,topSpeed,"A-Rosa_Luna | topSpeed | ""24.0""^^xsd:double"
successor,successor,Aston_Martin_DBS | successor | Aston_Martin_V8
shipPower,shipPower,AIDAluna | shipPower | 4
activeYearsEndYear,activeYearsEndYear,"ALCO_RS-3 | activeYearsEndYear | ""1950""^^xsd:gYear"
totalLaunches,totalLaunches,"ALV_X-1 | totalLaunches | ""1""^^xsd:nonNegativeInteger"
transmission,transmission,1955_Dodge | transmission | 2
maidenFlight,maidenFlight,"Antares_(rocket) | maidenFlight | ""2013-04-21""^^xsd:date"
leader,leaderName,Argentina | leader | Gabriela_Michetti
rockets,associatedRocket,Mid-Atlantic_Regional_Spaceport_Launch_Pad_0 | rockets | Antares_(rocket)
function,function,"Antares_(rocket) | function | ""Medium expendable launch system""@en"
powerType,powerType,AIDAluna | powerType | Caterpillar_Inc.
related,relatedMeanOfTransportation,1955_Dodge | related | DeSoto_Custom
operator,operator,ELA-3 | operator | Arianespace
fail,failedLaunches,ALV_X-1 | fail | 1
designCompany,designer,Abarth_1000_GT_Coupé | designCompany | Gruppo_Bertone
anthem,anthem,United_States | anthem | The_Star-Spangled_Banner
sites,launchSite,Ariane_5 | sites | ELA-3
keyPeople,keyPerson,"American_Motors | keyPeople | Roy_D._Chapin,_Jr."
capital,capital,"United_States | capital | Washington,_D.C."
christeningDate,christeningDate,"AIDAluna | christeningDate | ""2009-04-04""^^xsd:date"
foundation,foundationPlace,Caterpillar_Inc. | foundation | California
comparable,comparable,Antares_(rocket) | comparable | Delta_II
assembly,assembly,Alfa_Romeo_164 | assembly | Milan
parent,parentCompany,General_Dynamics_Electric_Boat | parent | General_Dynamics
manufacturer,manufacturer,AMC_Matador | manufacturer | American_Motors
finalFlight,finalFlight,"Antares_(rocket) | finalFlight | ""2014-07-13""^^xsd:date"
foundedBy,foundedBy,Audi | foundedBy | August_Horch
language,language,United_States | language | English_language
country,country,ARA_Veinticinco_de_Mayo_(V-2) | country | Argentina
Automobile/wheelbase,wheelbase,"Abarth_1000_GT_Coupé | Automobile/wheelbase | ""2160.0""^^<http://dbpedia.org/datatype/millimetre>"
wheelbase,wheelbase,"Abarth_1000_GT_Coupé | wheelbase | ""2.16""^^xsd:double"
length,length,"AIDAluna | length | ""252.0""^^xsd:double"
shipMaidenVoyage,maidenVoyage,"AIDAstella | shipMaidenVoyage | ""2013-03-17""^^xsd:date"
shipDraft,shipDraft,"American_submarine_NR-1 | shipDraft | ""1.2""^^xsd:double"
first,maidenFlight,"Antares_(rocket) | first | ""--04-21""^^xsd:gMonthDay"
diameter,diameter,"ALV_X-1 | diameter | ""5.0""^^<http://dbpedia.org/datatype/foot>"
leaderName,leaderName,Finland | leaderName | Juha_Sipilä
productionStartYear,productionStartYear,"Abarth_1000_GT_Coupé | productionStartYear | ""1958""^^xsd:gYear"
enginetype,engine,ALCO_RS-3 | enginetype | V12_engine
shipOwner,owner,AIDAstella | shipOwner | Costa_Crociere
owner,owner,AIDAluna | owner | AIDA_Cruises
productionEndYear,productionEndYear,"Abarth_1000_GT_Coupé | productionEndYear | ""1958""^^xsd:gYear"
associatedRocket,associatedRocket,Mid-Atlantic_Regional_Spaceport_Launch_Pad_0 | associatedRocket | Minotaur_V
completionDate,completionDate,"AIDAstella | completionDate | ""2013-03-11""^^xsd:date"
shipDisplacement,shipDisplacement,A-Rosa_Luna | shipDisplacement | 1.85e+09
locationCountry,locationCountry,Arianespace | locationCountry | France
width,width,"Abarth_1000_GT_Coupé | width | ""1.55""^^xsd:double"
launchSite,launchSite,ALV_X-1 | launchSite | Mid-Atlantic_Regional_Spaceport
leaderTitle,leaderTitle,United_States | leaderTitle | President_of_the_United_States
shipChristened,christeningDate,"AIDAluna | shipChristened | ""--04-04""^^xsd:gMonthDay"
saint,saint,Milan | saint | Ambrose
countryOrigin,countryOrigin,Delta_II | countryOrigin | United_States
location,location,Costa_Crociere | location | Genoa
engine,engine,"AMC_Matador | engine | ""V8""@en"
sales,,Acura_TLX | sales | Acura_TLX__2014__1
rocketStages,rocketStages,"ALV_X-1 | rocketStages | ""2""^^xsd:nonNegativeInteger"
bodyStyle,bodyStyle,Audi_A1 | bodyStyle | 3
subsidiary,subsidiary,American_Motors | subsidiary | Wheel_Horse
parentCompany,parentCompany,General_Dynamics_Electric_Boat | parentCompany | General_Dynamics
launches,totalLaunches,ALV_X-1 | launches | 1
stages,rocketStages,ALV_X-1 | stages | 2
orderDate,shipOrdered,"A-Rosa_Luna | orderDate | ""2004-01-22""^^xsd:date"
relatedMeanOfTransportation,relatedMeanOfTransportation,Aston_Martin_V8 | relatedMeanOfTransportation | Aston_Martin_DBS
shipOperator,operator,AIDAstella | shipOperator | AIDA_Cruises
site,site,ELA-3 | site | Guiana_Space_Centre
subsid,subsidiary,Audi | subsid | Lamborghini
shipLaidDown,shipLaidDown,"AIDAstella | shipLaidDown | ""2008-12-17""^^xsd:date"
owningCompany,owner,MTU_Friedrichshafen | owningCompany | Rolls-Royce_Holdings
status,status,"Alhambra_(1855) | status | ""Wrecked"""
shipInService,shipInService,"AIDAstella | shipInService | ""2013-03-17""^^xsd:date"
product,product,Alliant_Techsystems | product | XM25_CDTE
designer,designer,"Abarth_1000_GT_Coupé | designer | ""Bertone""@en"
activeYearsStartDate,activeYearsStartDate,"AIDAluna | activeYearsStartDate | ""2009-03-22""^^xsd:date"
maidenVoyage,maidenVoyage,"AIDAstella | maidenVoyage | ""2013-03-17""^^xsd:date"
foundationPlace,foundationPlace,Gruppo_Bertone | foundationPlace | Turin
shipClass,shipClass,A-Rosa_Luna | shipClass | Cruise_ship
shipCountry,country,"ARA_Veinticinco_de_Mayo_(V-2) | shipCountry | ""Argentina""@en"
class,class,Alvis_Speed_25 | class | Full-size_car
builder,builder,Aleksey_Chirikov_(icebreaker) | builder | Finland
headquarters,headquarter,"Guiana_Space_Centre | headquarters | Kourou,_French_Guiana"
locationCity,locationCity,"General_Dynamics_Electric_Boat | locationCity | Groton,_Connecticut"
